ID_VENDA;ID_PRODUTO;QUANTIDADE;VALOR_UNITARIO_VENDA_PRODUTO;VALOR_VENDA_PRODUTO
4638;29;2;500,00;1.000,00
4639;10;1;77,60;77,60
4639;24;1;60,00;60,00
4640;2;3;117,60;352,80
4640;19;3;153,60;460,80
4640;15;2;90,00;180,00
4641;9;3;400,00;1.200,00
4642;20;2;23,75;47,50
4643;18;2;100,00;200,00
4643;15;1;87,30;87,30
4643;3;1;245,00;245,00
4644;13;2;138,60;277,20
4645;13;3;140,00;420,00
4646;22;1;30,00;30,00
4647;9;2;400,00;800,00
4647;28;2;117,60;235,20
4647;9;2;400,00;800,00
4647;24;1;60,00;60,00
4648;24;1;58,20;58,20
4649;4;1;180,00;180,00
4650;1;2;48,50;97,00
4651;20;2;24,25;48,50
4652;19;1;155,20;155,20
4653;15;2;90,00;180,00
4654;18;3;97,00;291,00
4655;19;1;155,20;155,20
4655;11;2;432,00;864,00
4655;20;3;24,50;73,50
4656;1;1;48,50;48,50
4657;5;2;291,00;582,00
4657;5;2;288,00;576,00
4657;29;1;500,00;500,00
4657;4;3;180,00;540,00
4657;14;4;190,00;760,00
4658;7;1;332,50;332,50
4659;20;1;24,25;24,25
4660;2;1;116,40;116,40
4661;15;1;90,00;90,00
4662;7;1;346,50;346,50
4662;14;2;186,20;372,40
4662;13;2;135,80;271,60
4663;30;1;87,30;87,30
4663;19;2;150,40;300,80
4664;1;1;48,50;48,50
4665;24;1;58,20;58,20
4666;19;1;152,00;152,00
4666;20;1;24,25;24,25
4667;2;1;117,60;117,60
4668;18;1;98,00;98,00
4669;1;2;47,50;95,00
4669;1;2;48,50;97,00
4669;1;2;48,50;97,00
4670;18;1;100,00;100,00
4671;19;2;155,20;310,40
4671;2;2;116,40;232,80
4672;1;2;48,50;97,00
4672;7;2;325,50;651,00
4673;1;2;50,00;100,00
4673;21;1;110,00;110,00
4673;2;2;116,40;232,80
4673;20;1;24,25;24,25
4674;19;2;148,80;297,60
4675;11;1;436,50;436,50
4676;11;2;450,00;900,00
4676;15;2;90,00;180,00
4676;25;1;180,00;180,00
4677;20;2;23,75;47,50
4678;20;1;24,50;24,50
4678;1;3;48,50;145,50
4679;7;2;350,00;700,00
4679;2;2;116,40;232,80
4679;14;4;190,00;760,00
4680;14;1;184,30;184,30
4681;24;3;57,60;172,80
4681;19;2;160,00;320,00
4681;22;3;29,10;87,30
4681;4;3;180,00;540,00
4682;24;2;60,00;120,00
4683;18;1;100,00;100,00
4684;19;1;155,20;155,20
4684;19;1;150,40;150,40
4685;1;2;50,00;100,00
4686;9;4;392,00;1.568,00
4686;15;1;87,30;87,30
4686;5;1;300,00;300,00
4687;15;2;87,30;174,60
4687;16;3;274,40;823,20
4687;2;4;114,00;456,00
4688;9;2;372,00;744,00
4688;20;3;24,75;74,25
4689;20;1;24,25;24,25
4689;4;3;174,60;523,80
4689;9;2;388,00;776,00
4689;1;2;49,00;98,00
4689;5;3;291,00;873,00
4690;4;1;167,40;167,40
4691;7;4;325,50;1.302,00
4691;3;1;250,00;250,00
4691;24;3;58,20;174,60
4692;18;1;97,00;97,00
4692;1;3;48,50;145,50
4692;11;1;436,50;436,50
4693;20;2;24,25;48,50
4693;2;1;116,40;116,40
4694;2;1;115,20;115,20
4695;22;2;29,10;58,20
4695;20;1;24,25;24,25
4695;1;1;48,50;48,50
4695;20;1;25,00;25,00
4695;29;1;475,00;475,00
4696;22;1;30,00;30,00
4696;18;1;97,00;97,00
4696;19;2;152,00;304,00
4697;20;2;25,00;50,00
4698;2;2;120,00;240,00
4699;9;4;388,00;1.552,00
4700;9;2;400,00;800,00
4700;2;1;120,00;120,00
4701;7;4;339,50;1.358,00
4702;2;2;116,40;232,80
4703;20;1;24,25;24,25
4703;2;1;120,00;120,00
4703;19;1;155,20;155,20
4703;24;1;60,00;60,00
4703;20;1;25,00;25,00
4704;14;2;186,20;372,40
4705;14;2;190,00;380,00
4706;8;3;215,60;646,80
4707;16;2;271,60;543,20
4707;1;1;48,50;48,50
4708;1;1;48,50;48,50
4708;15;2;88,20;176,40
4709;15;1;83,70;83,70
4710;7;2;339,50;679,00
4710;20;1;25,00;25,00
4710;26;1;68,60;68,60
4710;20;2;24,25;48,50
4710;18;4;99,00;396,00
4711;2;1;116,40;116,40
4711;9;1;400,00;400,00
4712;2;2;116,40;232,80
4713;29;2;500,00;1.000,00
4714;1;1;49,00;49,00
4714;17;1;130,00;130,00
4714;1;1;48,50;48,50
4715;15;1;86,40;86,40
4715;2;1;116,40;116,40
4715;16;1;268,80;268,80
4715;26;1;65,10;65,10
4716;15;2;89,10;178,20
4717;24;1;58,20;58,20
4717;6;1;145,50;145,50
4717;14;1;184,30;184,30
4718;15;1;90,00;90,00
4718;2;3;116,40;349,20
4718;9;4;388,00;1.552,00
4719;29;1;500,00;500,00
4720;7;2;339,50;679,00
4721;6;1;150,00;150,00
4721;7;1;325,50;325,50
4721;5;2;294,00;588,00
4722;2;2;116,40;232,80
4722;7;3;339,50;1.018,50
4722;9;1;400,00;400,00
4722;1;2;48,50;97,00
4723;18;2;97,00;194,00
4724;29;1;500,00;500,00
4724;24;1;58,20;58,20
4725;9;1;388,00;388,00
4726;24;2;58,20;116,40
4726;2;1;116,40;116,40
4727;18;1;97,00;97,00
4727;24;1;58,80;58,80
4728;18;3;100,00;300,00
4729;21;1;110,00;110,00
4729;1;2;49,00;98,00
4730;16;1;280,00;280,00
4730;20;1;25,00;25,00
4730;14;2;186,20;372,40
4730;26;2;67,90;135,80
4731;15;2;84,60;169,20
4731;20;1;24,25;24,25
4731;24;2;58,20;116,40
4731;13;2;137,20;274,40
4732;21;2;106,70;213,40
4733;24;2;58,20;116,40
4734;2;1;112,80;112,80
4735;9;1;388,00;388,00
4735;15;1;90,00;90,00
4735;6;1;150,00;150,00
4735;20;1;23,25;23,25
4736;26;2;65,10;130,20
4737;8;2;213,40;426,80
4738;25;1;176,40;176,40
4739;29;3;475,00;1.425,00
4740;1;1;50,00;50,00
4741;1;2;50,00;100,00
4742;5;1;294,00;294,00
4742;17;1;126,10;126,10
4743;20;1;24,25;24,25
4744;19;2;153,60;307,20
4745;29;3;500,00;1.500,00
4745;22;1;29,10;29,10
4745;16;1;280,00;280,00
4746;7;3;350,00;1.050,00
4746;24;2;60,00;120,00
4746;18;1;94,00;94,00
4747;23;1;237,50;237,50
4748;4;3;174,60;523,80
4749;9;1;388,00;388,00
4750;14;1;184,30;184,30
4750;9;2;396,00;792,00
4751;7;2;339,50;679,00
4751;16;1;271,60;271,60
4751;20;3;24,25;72,75
4752;7;2;329,00;658,00
4752;14;2;180,50;361,00
4753;19;2;152,00;304,00
4753;2;1;116,40;116,40
4754;20;1;23,75;23,75
4754;15;2;90,00;180,00
4755;8;1;215,60;215,60
4755;8;3;220,00;660,00
4756;20;2;25,00;50,00
4757;24;1;60,00;60,00
4757;9;1;384,00;384,00
4757;9;2;372,00;744,00
4758;1;2;50,00;100,00
4758;7;2;339,50;679,00
4758;25;3;174,60;523,80
4759;24;2;58,20;116,40
4759;24;2;60,00;120,00
4759;20;1;24,25;24,25
4759;20;2;25,00;50,00
4760;20;1;24,25;24,25
4760;2;1;116,40;116,40
4761;24;1;58,20;58,20
4762;1;1;47,50;47,50
4763;26;1;70,00;70,00
4763;15;1;90,00;90,00
4764;24;3;60,00;180,00
4765;20;1;25,00;25,00
4766;1;2;48,50;97,00
4767;16;1;280,00;280,00
4767;19;1;155,20;155,20
4768;26;1;67,90;67,90
4768;25;1;174,60;174,60
4768;7;3;325,50;976,50
4768;17;1;127,40;127,40
4769;28;2;117,60;235,20
4770;1;1;47,50;47,50
4770;23;1;242,50;242,50
4771;14;2;190,00;380,00
4771;2;1;116,40;116,40
4772;1;2;50,00;100,00
4773;7;2;325,50;651,00
4774;7;1;325,50;325,50
4775;2;3;116,40;349,20
4775;24;2;58,20;116,40
4775;13;1;133,00;133,00
4776;18;2;100,00;200,00
4777;20;2;24,25;48,50
4778;20;1;25,00;25,00
4779;15;1;87,30;87,30
4780;20;5;25,00;125,00
4780;2;1;117,60;117,60
4780;7;1;339,50;339,50
4781;24;2;58,20;116,40
4782;1;1;48,50;48,50
4783;15;1;87,30;87,30
4783;1;1;46,50;46,50
4784;18;1;96,00;96,00
4784;15;1;88,20;88,20
4784;1;1;48,50;48,50
4785;2;1;120,00;120,00
4786;24;1;58,20;58,20
4787;5;1;300,00;300,00
4788;20;1;24,25;24,25
4789;20;3;24,50;73,50
4789;5;2;291,00;582,00
4790;1;1;49,00;49,00
4791;19;1;155,20;155,20
4792;1;1;47,50;47,50
4792;2;1;116,40;116,40
4793;4;2;180,00;360,00
4794;5;1;300,00;300,00
4795;6;1;145,50;145,50
4796;20;1;24,25;24,25
4797;2;1;116,40;116,40
4798;14;1;188,10;188,10
4799;15;2;88,20;176,40
4799;19;1;158,40;158,40
4799;13;2;137,20;274,40
4799;29;1;485,00;485,00
4799;15;2;89,10;178,20
4800;24;2;60,00;120,00
4801;15;1;88,20;88,20
4801;1;2;50,00;100,00
4802;15;5;88,20;441,00
4802;9;1;400,00;400,00
4802;24;2;60,00;120,00
4802;9;1;388,00;388,00
4803;4;1;174,60;174,60
4803;11;1;441,00;441,00
4803;20;1;24,75;24,75
4803;18;5;98,00;490,00
4804;24;2;58,20;116,40
4805;13;1;130,20;130,20
4806;5;1;291,00;291,00
4807;18;2;98,00;196,00
4808;14;2;180,50;361,00
4809;12;2;200,00;400,00
4810;2;1;111,60;111,60
4811;1;1;50,00;50,00
4812;1;1;48,50;48,50
4812;18;1;98,00;98,00
4813;20;3;25,00;75,00
4813;16;1;260,40;260,40
4813;18;2;100,00;200,00
4814;24;1;60,00;60,00
4814;20;2;24,25;48,50
4815;24;1;59,40;59,40
4816;19;2;156,80;313,60
4816;1;1;48,50;48,50
4816;30;2;86,40;172,80
4816;1;2;49,00;98,00
4817;7;2;350,00;700,00
4817;18;1;100,00;100,00
4817;2;1;116,40;116,40
4818;1;3;48,50;145,50
4819;5;1;291,00;291,00
4820;20;3;24,25;72,75
4820;20;3;24,25;72,75
4820;8;1;220,00;220,00
4821;20;1;25,00;25,00
4822;18;2;97,00;194,00
4822;30;4;88,20;352,80
4822;1;1;48,50;48,50
4822;14;2;184,30;368,60
4823;11;1;436,50;436,50
4824;2;1;116,40;116,40
4824;1;1;50,00;50,00
4825;30;1;87,30;87,30
4826;8;3;220,00;660,00
4826;15;1;87,30;87,30
4827;8;2;213,40;426,80
4828;1;1;48,50;48,50
4828;8;1;217,80;217,80
4829;2;2;111,60;223,20
4829;13;1;137,20;137,20
4829;20;2;24,25;48,50
4830;15;1;87,30;87,30
4830;24;4;60,00;240,00
4830;1;1;49,00;49,00
4830;13;1;137,20;137,20
4830;13;2;137,20;274,40
4831;2;1;116,40;116,40
4832;20;2;25,00;50,00
4833;16;2;274,40;548,80
4833;24;1;60,00;60,00
4833;23;3;232,50;697,50
4833;6;2;147,00;294,00
4834;20;3;25,00;75,00
4834;15;2;87,30;174,60
4835;13;1;134,40;134,40
4835;5;2;300,00;600,00
4836;1;1;48,50;48,50
4837;13;1;135,80;135,80
4838;8;1;213,40;213,40
4839;18;2;100,00;200,00
4840;19;2;155,20;310,40
4841;28;2;116,40;232,80
4841;15;1;87,30;87,30
4841;24;1;58,20;58,20
4841;23;5;242,50;1.212,50
4842;2;2;120,00;240,00
4842;24;2;55,80;111,60
4843;7;1;346,50;346,50
4843;1;2;49,00;98,00
4843;8;2;220,00;440,00
4843;1;4;49,50;198,00
4843;22;4;30,00;120,00
4844;6;1;150,00;150,00
4845;24;1;58,20;58,20
4846;23;1;235,00;235,00
4846;24;1;58,80;58,80
4846;1;1;50,00;50,00
4846;16;1;280,00;280,00
4846;30;3;87,30;261,90
4846;7;1;343,00;343,00
4847;20;1;23,25;23,25
4847;15;1;85,50;85,50
4847;15;1;90,00;90,00
4848;2;1;117,60;117,60
4849;24;1;58,20;58,20
4849;24;2;60,00;120,00
4850;13;2;135,80;271,60
4851;1;2;50,00;100,00
4852;10;2;77,60;155,20
4853;5;1;300,00;300,00
4854;9;1;388,00;388,00
4854;7;1;339,50;339,50
4854;13;2;140,00;280,00
4854;1;2;49,00;98,00
4854;1;1;50,00;50,00
4855;15;1;90,00;90,00
4855;24;1;60,00;60,00
4855;14;2;186,20;372,40
4855;2;1;116,40;116,40
4856;22;2;29,40;58,80
4856;1;2;50,00;100,00
4856;11;1;436,50;436,50
4857;20;3;24,50;73,50
4857;1;1;48,50;48,50
4858;14;1;176,70;176,70
4858;1;2;48,50;97,00
4859;7;2;339,50;679,00
4859;18;1;97,00;97,00
4859;24;1;60,00;60,00
4860;5;4;300,00;1.200,00
4860;30;4;87,30;349,20
4861;25;1;180,00;180,00
4862;2;2;116,40;232,80
4863;9;2;400,00;800,00
4863;20;1;24,25;24,25
4864;1;1;48,50;48,50
4865;20;1;24,50;24,50
4865;1;2;49,00;98,00
4865;24;1;60,00;60,00
4866;20;4;25,00;100,00
4866;20;1;24,25;24,25
4866;1;2;50,00;100,00
4867;20;2;24,25;48,50
4867;1;1;49,00;49,00
4867;26;3;70,00;210,00
4868;1;1;48,50;48,50
4869;15;1;87,30;87,30
4870;8;1;220,00;220,00
4871;16;1;280,00;280,00
4872;15;3;87,30;261,90
4873;18;2;93,00;186,00
4873;1;2;50,00;100,00
4874;15;1;87,30;87,30
4874;28;1;116,40;116,40
4875;19;2;155,20;310,40
4875;28;1;116,40;116,40
4875;24;3;60,00;180,00
4876;6;1;145,50;145,50
4877;8;2;213,40;426,80
4878;1;2;48,50;97,00
4878;15;2;88,20;176,40
4879;4;1;167,40;167,40
4879;2;1;117,60;117,60
4879;1;1;50,00;50,00
4880;20;1;25,00;25,00
4880;18;1;94,00;94,00
4881;5;3;291,00;873,00
4882;4;2;180,00;360,00
4883;15;1;84,60;84,60
4883;26;1;67,90;67,90
4883;19;2;155,20;310,40
4883;19;2;156,80;313,60
4884;20;1;25,00;25,00
4884;17;2;126,10;252,20
4885;1;1;48,00;48,00
4885;15;1;87,30;87,30
4885;5;1;291,00;291,00
4885;13;1;140,00;140,00
4886;15;2;90,00;180,00
4887;19;4;160,00;640,00
4887;5;3;291,00;873,00
4888;22;2;28,50;57,00
4889;1;1;47,50;47,50
4890;20;1;25,00;25,00
4890;19;2;155,20;310,40
4890;19;1;160,00;160,00
4890;2;3;120,00;360,00
4891;26;2;68,60;137,20
4892;21;4;106,70;426,80
4892;2;2;116,40;232,80
4892;25;2;174,60;349,20
4892;19;1;155,20;155,20
4892;15;2;90,00;180,00
4893;28;2;116,40;232,80
4894;16;1;271,60;271,60
4895;15;2;87,30;174,60
4896;6;2;145,50;291,00
4897;26;2;70,00;140,00
4897;1;2;48,50;97,00
4897;5;2;294,00;588,00
4897;24;1;56,40;56,40
4898;24;2;58,20;116,40
4899;18;1;100,00;100,00
4899;18;1;98,00;98,00
4899;14;1;184,30;184,30
4900;17;2;130,00;260,00
4901;1;1;48,50;48,50
4901;10;1;77,60;77,60
4902;2;1;120,00;120,00
4903;9;1;392,00;392,00
4903;7;2;325,50;651,00
4904;24;1;60,00;60,00
4905;6;2;150,00;300,00
4906;17;2;130,00;260,00
4907;2;1;116,40;116,40
4908;13;3;135,80;407,40
4908;20;2;24,25;48,50
4908;1;1;48,50;48,50
4908;20;1;24,25;24,25
4909;26;1;67,90;67,90
4909;4;2;174,60;349,20
4910;12;1;196,00;196,00
4911;15;1;87,30;87,30
4911;19;2;156,80;313,60
4912;9;1;400,00;400,00
4913;25;1;174,60;174,60
4914;28;1;120,00;120,00
4915;1;3;50,00;150,00
4916;20;2;24,25;48,50
4916;24;1;60,00;60,00
4916;1;2;48,50;97,00
4916;7;1;350,00;350,00
4917;13;1;140,00;140,00
4917;26;2;67,90;135,80
4918;19;3;160,00;480,00
4919;24;2;55,80;111,60
4919;15;2;87,30;174,60
4920;1;4;48,50;194,00
4921;15;1;87,30;87,30
4921;15;1;87,30;87,30
4921;11;1;436,50;436,50
4922;1;1;48,50;48,50
4922;29;1;500,00;500,00
4923;11;1;450,00;450,00
4924;26;2;70,00;140,00
4924;18;5;100,00;500,00
4924;20;1;24,25;24,25
4925;20;2;24,00;48,00
4925;1;1;48,50;48,50
4925;20;3;24,50;73,50
4926;23;2;250,00;500,00
4926;20;2;24,25;48,50
4927;1;1;48,50;48,50
4928;24;2;59,40;118,80
4928;18;3;97,00;291,00
4928;1;2;50,00;100,00
4929;2;1;120,00;120,00
4929;5;1;291,00;291,00
4929;25;1;176,40;176,40
4930;1;1;50,00;50,00
4931;20;1;25,00;25,00
4932;1;2;50,00;100,00
4933;20;1;25,00;25,00
4933;14;2;190,00;380,00
4934;7;1;350,00;350,00
4934;13;1;130,20;130,20
4935;20;2;25,00;50,00
4936;15;1;83,70;83,70
4937;14;2;190,00;380,00
4938;4;1;174,60;174,60
4938;13;1;137,20;137,20
4938;13;4;130,20;520,80
4939;22;1;30,00;30,00
4940;20;2;25,00;50,00
4941;2;1;120,00;120,00
4941;28;1;111,60;111,60
4941;9;3;388,00;1.164,00
4942;19;1;160,00;160,00
4942;24;2;59,40;118,80
4943;15;1;87,30;87,30
4944;24;1;58,20;58,20
4944;1;1;48,50;48,50
4944;21;1;102,30;102,30
4945;25;1;180,00;180,00
4945;16;1;260,40;260,40
4945;8;1;220,00;220,00
4945;20;1;25,00;25,00
4945;25;2;180,00;360,00
4946;20;2;25,00;50,00
4947;18;1;100,00;100,00
4947;20;1;24,50;24,50
4948;1;1;48,50;48,50
4948;19;1;156,80;156,80
4948;19;2;156,80;313,60
4949;19;1;160,00;160,00
4950;2;1;116,40;116,40
4951;2;3;118,80;356,40
4951;24;1;60,00;60,00
4952;1;2;46,50;93,00
4953;9;1;392,00;392,00
4953;13;1;135,80;135,80
4954;1;1;50,00;50,00
4955;17;1;120,90;120,90
4955;10;4;78,40;313,60
4956;1;1;46,50;46,50
4956;1;2;47,00;94,00
4956;15;2;90,00;180,00
4956;10;4;78,40;313,60
4957;18;2;98,00;196,00
4958;5;1;291,00;291,00
4958;5;2;291,00;582,00
4959;5;1;300,00;300,00
4959;1;1;48,50;48,50
4960;20;1;24,25;24,25
4961;1;2;46,50;93,00
4962;1;1;48,50;48,50
4963;20;3;24,25;72,75
4964;8;1;220,00;220,00
4964;9;1;392,00;392,00
4965;15;1;88,20;88,20
4966;20;1;25,00;25,00
4967;19;1;156,80;156,80
4968;23;2;242,50;485,00
4969;13;2;140,00;280,00
4970;20;1;24,25;24,25
4971;7;1;350,00;350,00
4971;1;3;50,00;150,00
4972;1;2;49,00;98,00
4972;1;3;49,00;147,00
4972;15;1;84,60;84,60
4973;19;2;156,80;313,60
4973;24;2;58,20;116,40
4973;1;1;50,00;50,00
4973;20;3;24,50;73,50
4974;15;2;89,10;178,20
4975;28;1;111,60;111,60
4976;11;1;432,00;432,00
4976;20;1;24,50;24,50
4977;3;1;250,00;250,00
4977;24;4;58,20;232,80
4977;1;3;46,50;139,50
4978;7;1;339,50;339,50
4978;1;1;46,50;46,50
4978;4;2;174,60;349,20
4979;21;2;106,70;213,40
4979;1;1;46,50;46,50
4980;23;3;245,00;735,00
4981;24;2;60,00;120,00
4981;24;2;60,00;120,00
4982;4;2;180,00;360,00
4982;18;1;97,00;97,00
4983;5;3;294,00;882,00
4983;5;1;291,00;291,00
4983;19;2;150,40;300,80
4984;15;2;85,50;171,00
4985;9;2;372,00;744,00
4985;1;1;50,00;50,00
4985;2;1;114,00;114,00
4986;2;1;116,40;116,40
4986;29;1;485,00;485,00
4987;24;3;58,20;174,60
4988;16;1;271,60;271,60
4989;14;3;184,30;552,90
4990;1;2;50,00;100,00
4990;12;2;194,00;388,00
4990;21;2;110,00;220,00
4991;20;1;24,25;24,25
4991;14;1;190,00;190,00
4991;26;1;67,90;67,90
4991;15;2;87,30;174,60
4991;1;2;48,50;97,00
4992;1;1;49,00;49,00
4993;19;4;155,20;620,80
4994;11;1;436,50;436,50
4995;20;1;24,25;24,25
4996;19;1;155,20;155,20
4997;18;3;97,00;291,00
4998;19;2;160,00;320,00
4998;12;1;200,00;200,00
4999;2;1;116,40;116,40
5000;28;2;120,00;240,00
5000;13;1;130,20;130,20
5000;19;1;155,20;155,20
5001;20;1;25,00;25,00
5002;7;1;339,50;339,50
5002;23;2;250,00;500,00
5003;9;1;400,00;400,00
5003;1;3;50,00;150,00
5003;9;1;400,00;400,00
5004;20;2;25,00;50,00
5005;9;1;388,00;388,00
5006;13;2;138,60;277,20
5006;21;1;110,00;110,00
5006;18;1;100,00;100,00
5007;2;1;120,00;120,00
5007;1;1;48,50;48,50
5008;1;1;48,50;48,50
5008;14;3;190,00;570,00
5008;7;2;339,50;679,00
5008;5;1;279,00;279,00
5009;1;1;48,50;48,50
5009;1;1;48,50;48,50
5009;19;2;155,20;310,40
5009;16;1;280,00;280,00
5010;3;5;242,50;1.212,50
5010;13;1;135,80;135,80
5010;8;1;215,60;215,60
5011;7;1;325,50;325,50
5011;19;1;155,20;155,20
5011;1;3;49,00;147,00
5012;23;1;242,50;242,50
5012;17;1;126,10;126,10
5012;4;2;174,60;349,20
5013;1;1;48,50;48,50
5014;20;2;24,00;48,00
5015;20;2;24,25;48,50
5015;5;4;294,00;1.176,00
5016;23;2;245,00;490,00
5016;20;2;24,50;49,00
5017;1;1;50,00;50,00
5017;18;2;100,00;200,00
5018;20;2;24,50;49,00
5019;6;2;147,00;294,00
5019;15;2;90,00;180,00
5019;9;2;400,00;800,00
5020;6;2;150,00;300,00
5021;15;1;87,30;87,30
5022;7;3;350,00;1.050,00
5023;4;3;171,00;513,00
5023;6;1;150,00;150,00
5024;18;2;98,00;196,00
5024;24;2;58,20;116,40
5025;18;2;97,00;194,00
5025;19;1;153,60;153,60
5025;19;1;156,80;156,80
5025;15;4;87,30;349,20
5025;24;1;60,00;60,00
5026;15;1;88,20;88,20
5026;2;1;120,00;120,00
5026;13;2;140,00;280,00
5027;23;3;250,00;750,00
5027;19;1;155,20;155,20
5028;26;3;67,90;203,70
5029;1;1;48,50;48,50
5029;15;3;90,00;270,00
5029;1;4;49,50;198,00
5030;20;1;25,00;25,00
5031;18;2;97,00;194,00
5031;25;1;180,00;180,00
5031;13;1;135,80;135,80
5031;13;1;140,00;140,00
5031;1;1;48,50;48,50
5032;2;3;120,00;360,00
5032;4;3;176,40;529,20
5033;1;1;50,00;50,00
5033;13;1;138,60;138,60
5034;24;1;60,00;60,00
5034;8;3;217,80;653,40
5035;5;1;291,00;291,00
5036;3;2;232,50;465,00
5037;20;2;25,00;50,00
5038;13;1;137,20;137,20
5039;12;2;194,00;388,00
5039;24;1;58,20;58,20
5039;20;1;25,00;25,00
5040;24;3;60,00;180,00
5041;15;3;90,00;270,00
5042;5;1;291,00;291,00
5042;18;2;100,00;200,00
5043;21;3;110,00;330,00
5044;7;1;339,50;339,50
5045;20;1;24,25;24,25
5046;3;1;250,00;250,00
5046;20;1;24,25;24,25
5046;1;2;48,50;97,00
5046;24;1;56,40;56,40
5046;24;1;58,20;58,20
5047;1;1;50,00;50,00
5048;2;1;120,00;120,00
5048;18;1;100,00;100,00
5049;1;4;49,00;196,00
5050;15;1;85,50;85,50
5050;18;2;100,00;200,00
5050;1;1;48,50;48,50
5050;24;2;58,20;116,40
5051;7;1;350,00;350,00
5051;23;2;242,50;485,00
5051;12;4;194,00;776,00
5051;24;3;58,20;174,60
5051;1;3;48,50;145,50
5052;9;2;388,00;776,00
5053;5;1;291,00;291,00
5053;1;2;49,00;98,00
5053;17;2;128,70;257,40
5053;15;2;90,00;180,00
5054;1;2;48,50;97,00
5055;20;1;24,25;24,25
5055;1;1;46,50;46,50
5055;19;1;152,00;152,00
5055;2;1;120,00;120,00
5056;1;2;48,50;97,00
5057;1;2;48,50;97,00
5057;24;1;57,00;57,00
5058;13;1;135,80;135,80
5058;2;2;116,40;232,80
5059;9;2;388,00;776,00
5059;14;1;184,30;184,30
5059;16;2;260,40;520,80
5059;21;2;106,70;213,40
5060;14;2;180,50;361,00
5061;21;1;106,70;106,70
5061;1;1;48,50;48,50
5062;18;2;98,00;196,00
5062;19;2;155,20;310,40
5063;22;3;27,90;83,70
5063;24;2;58,20;116,40
5063;15;2;84,60;169,20
5064;2;1;116,40;116,40
5065;1;1;48,50;48,50
5065;19;1;152,00;152,00
5066;4;2;180,00;360,00
5066;10;1;78,40;78,40
5066;16;2;280,00;560,00
5067;21;2;107,80;215,60
5067;29;2;485,00;970,00
5067;5;2;291,00;582,00
5067;19;1;160,00;160,00
5067;1;1;50,00;50,00
5068;5;1;291,00;291,00
5068;1;1;50,00;50,00
5068;21;2;106,70;213,40
5068;20;2;24,25;48,50
5068;16;1;280,00;280,00
5069;23;4;250,00;1.000,00
5070;1;1;50,00;50,00
5070;3;4;250,00;1.000,00
5070;9;1;388,00;388,00
5070;13;5;135,80;679,00
5071;5;1;294,00;294,00
5072;14;2;184,30;368,60
5073;2;1;120,00;120,00
5073;15;2;87,30;174,60
5073;16;1;271,60;271,60
5073;24;2;60,00;120,00
5074;15;1;85,50;85,50
5075;20;3;25,00;75,00
5076;24;1;60,00;60,00
5076;2;1;117,60;117,60
5077;8;1;215,60;215,60
5078;15;3;87,30;261,90
5078;24;2;56,40;112,80
5079;1;2;47,50;95,00
5079;7;2;339,50;679,00
5080;9;1;388,00;388,00
5080;5;1;291,00;291,00
5080;1;1;48,50;48,50
5081;20;1;25,00;25,00
5081;13;1;135,80;135,80
5082;29;2;490,00;980,00
5082;2;1;116,40;116,40
5083;2;2;120,00;240,00
5084;24;1;59,40;59,40
5084;7;3;325,50;976,50
5085;13;2;135,80;271,60
5085;2;1;111,60;111,60
5086;19;1;160,00;160,00
5087;19;1;155,20;155,20
5088;24;2;55,80;111,60
5088;24;2;58,20;116,40
5088;17;1;127,40;127,40
5088;23;2;245,00;490,00
5089;1;2;48,50;97,00
5089;29;3;490,00;1.470,00
5090;1;1;47,00;47,00
5091;15;1;88,20;88,20
5091;25;2;180,00;360,00
5091;20;1;25,00;25,00
5091;14;1;184,30;184,30
5092;22;2;30,00;60,00
5092;18;4;95,00;380,00
5093;22;3;29,10;87,30
5093;9;2;388,00;776,00
5093;19;1;155,20;155,20
5093;21;1;106,70;106,70
5093;1;1;48,50;48,50
5094;29;1;500,00;500,00
5094;2;1;120,00;120,00
5094;25;2;171,00;342,00
5094;2;2;116,40;232,80
5095;1;2;48,50;97,00
5096;22;1;28,80;28,80
5096;1;1;50,00;50,00
5097;9;1;388,00;388,00
5098;5;2;294,00;588,00
5099;11;1;450,00;450,00
5099;4;1;180,00;180,00
5099;7;1;332,50;332,50
5100;4;1;180,00;180,00
5101;20;1;24,25;24,25
5101;1;1;50,00;50,00
5101;20;1;24,00;24,00
5101;1;2;50,00;100,00
5102;13;2;137,20;274,40
5103;6;2;145,50;291,00
5104;3;3;242,50;727,50
5104;26;2;67,90;135,80
5105;14;1;190,00;190,00
5105;24;1;58,20;58,20
5106;2;2;120,00;240,00
5107;19;2;160,00;320,00
5108;19;1;156,80;156,80
5108;20;2;25,00;50,00
5108;20;2;24,25;48,50
5108;20;4;23,75;95,00
5108;24;1;58,20;58,20
5109;18;1;95,00;95,00
5110;11;2;436,50;873,00
5110;13;2;138,60;277,20
5110;1;1;48,50;48,50
5110;20;1;23,25;23,25
5111;5;3;291,00;873,00
5111;19;2;160,00;320,00
5111;10;2;80,00;160,00
5111;1;1;50,00;50,00
5112;12;1;186,00;186,00
5112;1;1;46,50;46,50
5112;1;2;49,00;98,00
5112;19;4;160,00;640,00
5113;5;2;294,00;588,00
5114;25;2;180,00;360,00
5115;1;1;49,00;49,00
5116;16;1;274,40;274,40
5116;2;1;116,40;116,40
5117;1;1;48,50;48,50
5118;1;2;46,50;93,00
5119;25;2;180,00;360,00
